time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1452124880,0.1127,0.152116667,0.1127,1.67e-05,0.0203,0.0676,0.040183333,0.005133333,0.0081,0.012983333,0.0007,1.67e-05,1.67e-05,0.028666667,0.0008,0.003133333,0.001166667,0.152116667,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124881,0.11935,0.144483333,0.11935,0.0,0.020283333,0.066516667,0.04015,0.005116667,0.008183333,0.012983333,0.000683333,1.67e-05,0.0,0.028483333,0.000783333,0.003133333,0.001133333,0.144483333,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124882,0.13955,0.126066667,0.13955,1.67e-05,0.020266667,0.066316667,0.04015,0.00515,0.008233333,0.012983333,0.000716667,1.67e-05,1.67e-05,0.02845,0.0008,0.003133333,0.0011,0.126066667,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124883,0.149283333,0.116,0.149283333,0.0,0.020283333,0.065883333,0.040133333,0.005116667,0.008016667,0.012983333,0.000683333,3.33e-05,0.0,0.028466667,0.000766667,0.003116667,0.00095,0.116,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124884,0.151316667,0.114566667,0.151316667,1.67e-05,0.020283333,0.066116667,0.0401,0.0051,0.008016667,0.012983333,0.000683333,1.67e-05,0.0,0.028616667,0.000783333,0.003133333,0.00115,0.114566667,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124885,0.151216667,0.11675,0.151216667,0.0,0.02025,0.0679,0.040083333,0.005116667,0.007983333,0.012966667,0.0007,0.0,1.67e-05,0.028716667,0.0009,0.003133333,0.0012,0.11675,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124886,0.1473,0.1195,0.1473,1.67e-05,0.0203,0.066983333,0.040133333,0.005116667,0.008183333,0.013,0.000683333,1.67e-05,3.33e-05,0.0288,0.000866667,0.003133333,0.001116667,0.1195,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124887,0.146583333,0.1178,0.146583333,1.67e-05,0.020283333,0.065,0.040083333,0.005116667,0.00815,0.013,0.000716667,0.0,1.67e-05,0.0288,0.00085,0.003133333,0.001133333,0.1178,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124888,0.154983333,0.11135,0.154983333,0.0,0.020216667,0.066716667,0.040066667,0.005116667,0.008,0.012966667,0.000683333,1.67e-05,0.0,0.02855,0.0008,0.003116667,0.001183333,0.11135,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124889,0.157,0.105566667,0.157,1.67e-05,0.019833333,0.064666667,0.03995,0.005083333,0.007983333,0.012766667,0.000683333,1.67e-05,0.0,0.028183333,0.0008,0.003083333,0.0011,0.105566667,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124890,0.164533333,0.100766667,0.164533333,0.0,0.01985,0.066966667,0.039966667,0.005066667,0.007883333,0.012783333,0.000683333,0.0,0.0,0.028316667,0.000816667,0.003066667,0.001116667,0.100766667,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124891,0.163183333,0.10045,0.163183333,1.67e-05,0.019833333,0.065566667,0.03995,0.0051,0.007983333,0.012766667,0.000666667,0.0,0.0,0.028366667,0.0008,0.003083333,0.00105,0.10045,35.75,partly-cloudy-day,0.57,10.0,Partly Cloudy,27.33,1018.24,12.42,0.31,290.0,0.0,21.99,0.0
1452124892,0.16705,0.097483333,0.16705,0.0,0.019833333,0.066,0.03995,0.005083333,0.008,0.012766667,0.000666667,0.0,0.0,0.028133333,0.000766667,0.003066667,0.001083333,0.097483333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124893,0.168583333,0.096283333,0.168583333,1.67e-05,0.020066667,0.065283333,0.040033333,0.0051,0.008016667,0.0129,0.0007,0.0,1.67e-05,0.028516667,0.000816667,0.003116667,0.00115,0.096283333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124894,0.172283333,0.09375,0.172283333,0.0,0.020116667,0.066066667,0.040016667,0.005116667,0.008,0.012916667,0.0007,0.0,1.67e-05,0.0288,0.000916667,0.003116667,0.00115,0.09375,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124895,0.327816667,0.089983333,0.327816667,1.67e-05,0.020216667,0.0677,0.040033333,0.125366667,0.008133333,0.01295,0.000383333,5e-05,0.0,0.02845,0.000783333,0.003116667,0.0011,0.089983333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124896,0.340116667,0.087966667,0.340116667,0.0,0.020216667,0.0669,0.040066667,0.133883333,0.00795,0.012966667,0.000366667,6.67e-05,0.0,0.02875,0.0009,0.003133333,0.001166667,0.087966667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124897,0.34935,0.08655,0.34935,0.0,0.034066667,0.0653,0.04005,0.130566667,0.0081,0.0129,0.000383333,6.67e-05,3.33e-05,0.02845,0.000766667,0.003116667,0.001083333,0.08655,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124898,0.427833333,0.085533333,0.427833333,1.67e-05,0.11375,0.06595,0.040083333,0.12925,0.00805,0.012783333,0.000366667,1.67e-05,0.0,0.028633333,0.000816667,0.003116667,0.001133333,0.085533333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124899,0.688483333,0.084516667,0.688483333,0.000166667,0.382133333,0.065283333,0.04035,0.12825,0.007816667,0.012416667,0.00045,0.000133333,1.67e-05,0.028633333,0.000883333,0.0031,0.001083333,0.084516667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124900,0.809333333,0.081266667,0.809333333,0.00025,0.50175,0.066983333,0.040416667,0.127416667,0.007716667,0.012266667,0.000466667,0.000233333,1.67e-05,0.028533333,0.000866667,0.003116667,0.001133333,0.081266667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124901,0.808633333,0.078233333,0.808633333,0.00025,0.4994,0.066383333,0.040366667,0.126783333,0.007616667,0.01225,0.00045,0.000216667,1.67e-05,0.028483333,0.000833333,0.0031,0.00115,0.078233333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124902,0.772933333,0.0765,0.772933333,0.00025,0.463016667,0.0656,0.040333333,0.126183333,0.007766667,0.012266667,0.000433333,0.0002,0.0,0.02845,0.000833333,0.0031,0.001166667,0.0765,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124903,0.747466667,0.075283333,0.747466667,0.000216667,0.43645,0.06555,0.0403,0.12565,0.007766667,0.0123,0.000433333,0.000183333,0.0,0.028683333,0.000916667,0.003083333,0.0011,0.075283333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124904,0.353983333,0.0756,0.353983333,0.0,0.0327,0.065633333,0.040066667,0.125483333,0.007883333,0.012883333,0.0004,6.67e-05,0.0,0.028483333,0.00085,0.003116667,0.0012,0.0756,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124905,0.344583333,0.074666667,0.344583333,1.67e-05,0.0201,0.0677,0.040016667,0.125066667,0.007983333,0.0129,0.000383333,8.33e-05,0.0,0.028416667,0.000783333,0.0031,0.001066667,0.074666667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124906,0.341916667,0.076583333,0.341916667,1.67e-05,0.02015,0.067633333,0.040083333,0.124633333,0.007933333,0.012933333,0.000383333,6.67e-05,0.0,0.0286,0.000866667,0.003116667,0.0012,0.076583333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124907,0.34005,0.075216667,0.34005,0.0,0.020183333,0.064983333,0.040066667,0.124283333,0.008033333,0.01295,0.000383333,5e-05,0.0,0.028533333,0.0008,0.003116667,0.001116667,0.075216667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124908,0.349433333,0.068066667,0.349433333,1.67e-05,0.02025,0.066233333,0.040083333,0.124,0.008066667,0.013,0.000383333,6.67e-05,1.67e-05,0.028683333,0.000816667,0.003133333,0.001133333,0.068066667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124909,0.346783333,0.068666667,0.346783333,1.67e-05,0.020233333,0.065133333,0.040083333,0.123583333,0.008,0.012966667,0.000383333,8.33e-05,1.67e-05,0.028883333,0.000933333,0.003133333,0.00115,0.068666667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124910,0.3493,0.068116667,0.3493,0.0,0.020233333,0.06705,0.0401,0.12325,0.008,0.012966667,0.0004,5e-05,1.67e-05,0.028716667,0.000833333,0.003133333,0.001116667,0.068116667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124911,0.351683333,0.06475,0.351683333,0.0,0.0202,0.066366667,0.040066667,0.1229,0.008266667,0.01295,0.000366667,6.67e-05,0.0,0.02865,0.000883333,0.003116667,0.001066667,0.06475,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124912,0.394283333,0.06355,0.394283333,1.67e-05,0.020133333,0.066,0.040066667,0.122616667,0.008233333,0.012933333,0.000383333,3.33e-05,1.67e-05,0.028683333,0.00085,0.003033333,0.001216667,0.06355,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124913,0.436216667,0.06245,0.436216667,0.0,0.02015,0.06545,0.040066667,0.1185,0.0082,0.012933333,0.000383333,5e-05,0.0,0.028616667,0.00085,0.002966667,0.001183333,0.06245,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124914,0.300566667,0.059583333,0.300566667,1.67e-05,0.02015,0.06565,0.040133333,0.005066667,0.007933333,0.01295,0.000683333,0.0,1.67e-05,0.0285,0.00085,0.00295,0.001133333,0.059583333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124915,0.308316667,0.057216667,0.308316667,0.0,0.0202,0.0673,0.040116667,0.005083333,0.008033333,0.012966667,0.000666667,3.33e-05,1.67e-05,0.028533333,0.000833333,0.002966667,0.001133333,0.057216667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124916,0.3046,0.056283333,0.3046,1.67e-05,0.020233333,0.066683333,0.04015,0.005083333,0.00805,0.012966667,0.00065,5e-05,0.0,0.028516667,0.000866667,0.002966667,0.001166667,0.056283333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124917,0.301466667,0.05445,0.301466667,0.0,0.02025,0.065516667,0.040166667,0.0051,0.007916667,0.013,0.000683333,1.67e-05,3.33e-05,0.02885,0.000883333,0.002983333,0.001016667,0.05445,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124918,0.3027,0.0525,0.3027,0.0,0.020266667,0.0665,0.040166667,0.005083333,0.00815,0.013016667,0.000683333,3.33e-05,0.0,0.028933333,0.000916667,0.002983333,0.001133333,0.0525,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124919,0.300333333,0.05055,0.300333333,1.67e-05,0.020233333,0.0647,0.040133333,0.005083333,0.00795,0.013,0.000666667,3.33e-05,0.0,0.028683333,0.00085,0.002966667,0.001216667,0.05055,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124920,0.3031,0.048733333,0.3031,0.0,0.020333333,0.0672,0.040166667,0.0051,0.008233333,0.013016667,0.000683333,0.0,0.0,0.028716667,0.00085,0.003,0.001183333,0.048733333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124921,0.303433333,0.046633333,0.303433333,1.67e-05,0.020466667,0.0661,0.040183333,0.0051,0.008183333,0.0131,0.000666667,3.33e-05,0.0,0.028833333,0.0009,0.003016667,0.00125,0.046633333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124922,0.347233333,0.045733333,0.347233333,1.67e-05,0.064166667,0.066516667,0.040183333,0.005083333,0.00815,0.013016667,0.0007,1.67e-05,0.0,0.028783333,0.00085,0.003033333,0.001066667,0.045733333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124923,0.37595,0.045516667,0.37595,0.0,0.0954,0.065383333,0.040183333,0.00505,0.00815,0.013016667,0.000683333,6.67e-05,0.0,0.028866667,0.000866667,0.003016667,0.001133333,0.045516667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124924,0.725166667,0.0462,0.725166667,0.000216667,0.454883333,0.066383333,0.040433333,0.004783333,0.00785,0.012483333,0.00075,0.000316667,0.0,0.028866667,0.000916667,0.003016667,0.001216667,0.0462,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124925,0.750683333,0.047183333,0.750683333,0.00025,0.502666667,0.0675,0.04045,0.00475,0.007983333,0.012433333,0.000733333,0.000366667,1.67e-05,0.0287,0.000883333,0.003066667,0.0011,0.047183333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124926,0.691766667,0.047083333,0.691766667,0.00025,0.499966667,0.066516667,0.0404,0.00475,0.007816667,0.012316667,0.000766667,0.000333333,0.0,0.02855,0.000883333,0.003116667,0.001216667,0.047083333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124927,0.661116667,0.047033333,0.661116667,0.000233333,0.470483333,0.065183333,0.040333333,0.0048,0.00785,0.012333333,0.000766667,0.000316667,0.0,0.028466667,0.000866667,0.003116667,0.001233333,0.047033333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124928,0.641383333,0.048333333,0.641383333,0.00025,0.451716667,0.065683333,0.04025,0.0048,0.007933333,0.012316667,0.000733333,0.000316667,0.0,0.028616667,0.000883333,0.003116667,0.00115,0.048333333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124929,0.288866667,0.048833333,0.288866667,1.67e-05,0.090183333,0.065083333,0.040166667,0.005066667,0.008266667,0.012883333,0.0007,6.67e-05,0.0,0.0287,0.0008,0.003133333,0.001233333,0.048833333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124930,0.221566667,0.0498,0.221566667,1.67e-05,0.020333333,0.06665,0.04015,0.005133333,0.008166667,0.013016667,0.000683333,0.0,0.0,0.028783333,0.000866667,0.003133333,0.001216667,0.0498,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124931,0.219633333,0.05115,0.219633333,0.0,0.020266667,0.066716667,0.0401,0.005116667,0.0081,0.013,0.0007,0.0,0.0,0.028866667,0.000883333,0.003133333,0.00115,0.05115,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124932,0.218116667,0.051866667,0.218116667,1.67e-05,0.020216667,0.066183333,0.040116667,0.005133333,0.008066667,0.012966667,0.0007,0.0,1.67e-05,0.02865,0.000816667,0.003133333,0.001133333,0.051866667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124933,0.218583333,0.051316667,0.218583333,1.67e-05,0.020333333,0.0656,0.040166667,0.005133333,0.00815,0.01305,0.000716667,0.0,1.67e-05,0.028966667,0.0009,0.003133333,0.001316667,0.051316667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124934,0.2205,0.050266667,0.2205,0.0,0.020366667,0.06605,0.040166667,0.005133333,0.008266667,0.01305,0.000716667,0.0,0.0,0.0288,0.000866667,0.00315,0.001233333,0.050266667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124935,0.222566667,0.049733333,0.222566667,0.0,0.020333333,0.067566667,0.040116667,0.005116667,0.00815,0.013016667,0.000716667,0.0,1.67e-05,0.0289,0.0009,0.00315,0.0011,0.049733333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124936,0.222,0.049416667,0.222,0.0,0.020333333,0.066683333,0.04015,0.005133333,0.008283333,0.013016667,0.0007,0.0,0.0,0.028733333,0.00085,0.003133333,0.001116667,0.049416667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124937,0.221333333,0.04865,0.221333333,1.67e-05,0.020333333,0.065683333,0.040133333,0.005116667,0.008116667,0.013033333,0.000733333,1.67e-05,1.67e-05,0.028883333,0.0009,0.00315,0.001233333,0.04865,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124938,0.221383333,0.0479,0.221383333,0.0,0.020116667,0.065683333,0.040083333,0.005133333,0.008133333,0.012916667,0.0007,1.67e-05,0.0,0.0286,0.000866667,0.003116667,0.001183333,0.0479,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124939,0.21935,0.047516667,0.21935,0.0,0.01985,0.06465,0.040033333,0.0051,0.007966667,0.012816667,0.0007,1.67e-05,0.0,0.02855,0.000883333,0.003083333,0.001133333,0.047516667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124940,0.2291,0.0474,0.2291,1.67e-05,0.0286,0.065933333,0.040033333,0.005083333,0.008033333,0.01275,0.000683333,0.0,0.0,0.028383333,0.000833333,0.003083333,0.001183333,0.0474,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124941,0.22175,0.04645,0.22175,0.0,0.0198,0.065733333,0.040016667,0.005083333,0.007983333,0.012783333,0.000683333,1.67e-05,1.67e-05,0.028483333,0.000833333,0.003083333,0.001233333,0.04645,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124942,0.224716667,0.044666667,0.224716667,0.0,0.02,0.065866667,0.04015,0.005116667,0.007983333,0.012866667,0.0007,0.0,1.67e-05,0.028333333,0.000766667,0.0031,0.001066667,0.044666667,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124943,0.226633333,0.042833333,0.226633333,1.67e-05,0.020033333,0.065483333,0.040183333,0.005116667,0.008,0.0129,0.0007,1.67e-05,0.0,0.02865,0.000933333,0.003116667,0.0012,0.042833333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124944,0.228066667,0.04175,0.228066667,0.0,0.020083333,0.065516667,0.040183333,0.005116667,0.00805,0.012916667,0.0007,1.67e-05,0.0,0.028733333,0.0009,0.003116667,0.00105,0.04175,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124945,0.327516667,0.04105,0.327516667,1.67e-05,0.118116667,0.067316667,0.0402,0.00505,0.008283333,0.012766667,0.000716667,6.67e-05,0.0,0.028416667,0.000783333,0.0031,0.001083333,0.04105,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124946,0.520033333,0.03935,0.520033333,0.000133333,0.31515,0.066316667,0.040366667,0.004883333,0.0079,0.012483333,0.00075,0.000183333,1.67e-05,0.02875,0.0009,0.0031,0.0012,0.03935,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124947,0.70345,0.037483333,0.70345,0.000266667,0.50295,0.065233333,0.0405,0.004766667,0.007833333,0.01225,0.00075,0.00035,1.67e-05,0.028566667,0.000866667,0.003116667,0.001183333,0.037483333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124948,0.703816667,0.036133333,0.703816667,0.000233333,0.500716667,0.065916667,0.040533333,0.00475,0.007983333,0.012266667,0.00075,0.000333333,0.0,0.028683333,0.000883333,0.003116667,0.0012,0.036133333,36.11,partly-cloudy-day,0.54,10.0,Partly Cloudy,27.72,1017.84,12.58,0.31,291.0,0.0,21.23,0.0
1452124949,0.675966667,0.034783333,0.675966667,0.00025,0.472033333,0.064983333,0.040466667,0.004783333,0.007733333,0.0123,0.000766667,0.000333333,0.0,0.028466667,0.000816667,0.0031,0.0011,0.034783333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124950,0.6596,0.034116667,0.6596,0.000216667,0.452616667,0.066616667,0.040433333,0.0048,0.008,0.012316667,0.00075,0.0003,1.67e-05,0.028566667,0.000866667,0.003116667,0.001116667,0.034116667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124951,0.30725,0.033883333,0.30725,3.33e-05,0.0914,0.065333333,0.040266667,0.005066667,0.008033333,0.012816667,0.0007,5e-05,1.67e-05,0.028483333,0.00085,0.0031,0.001233333,0.033883333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124952,0.236133333,0.0337,0.236133333,0.0,0.019733333,0.065116667,0.0401,0.005083333,0.008,0.012733333,0.0007,0.0,0.0,0.027833333,0.0008,0.003066667,0.0011,0.0337,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124953,0.236233333,0.033233333,0.236233333,1.67e-05,0.019716667,0.065,0.0401,0.0051,0.007916667,0.01275,0.000683333,1.67e-05,0.0,0.027983333,0.000783333,0.003066667,0.00105,0.033233333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124954,0.237416667,0.032916667,0.237416667,0.0,0.01975,0.065566667,0.040116667,0.0051,0.007983333,0.012733333,0.000683333,0.0,0.0,0.028433333,0.0009,0.003066667,0.001216667,0.032916667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124955,0.240083333,0.033033333,0.240083333,1.67e-05,0.019966667,0.06705,0.04015,0.005116667,0.008116667,0.01285,0.000683333,1.67e-05,1.67e-05,0.028633333,0.000933333,0.003083333,0.00125,0.033033333,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124956,0.239783333,0.032966667,0.239783333,0.0,0.0201,0.066366667,0.040166667,0.005116667,0.007966667,0.012916667,0.0007,1.67e-05,0.0,0.028383333,0.000816667,0.003116667,0.001116667,0.032966667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124957,0.23695,0.0337,0.23695,1.67e-05,0.020083333,0.064616667,0.04015,0.0051,0.00815,0.012933333,0.0007,0.0,1.67e-05,0.0285,0.000833333,0.0031,0.001233333,0.0337,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124958,0.238183333,0.03405,0.238183333,0.0,0.0201,0.0661,0.040183333,0.005116667,0.008016667,0.012916667,0.000683333,1.67e-05,0.0,0.02865,0.000866667,0.003116667,0.001216667,0.03405,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
1452124959,0.2352,0.034916667,0.2352,0.0,0.0201,0.06455,0.040183333,0.005133333,0.007983333,0.012933333,0.0007,0.0,0.0,0.028483333,0.000833333,0.003116667,0.001233333,0.034916667,35.78,partly-cloudy-day,0.53,10.0,Partly Cloudy,27.93,1017.73,11.06,0.46,299.0,0.0,20.55,0.0
